phonebridgeId:ID(PhoneBridge),source_db,patient_id:long,phone_norm,phone_type,rc_call_count:float,campaign_count:float,campaigns_contacted,primary_campaign,:LABEL
RADU:1000491:8132073039,RADU,1000491,8132073039,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1000492:2105258506,SMED,1000492,2105258506,patient,0.0,0.0,,,PhoneBridge
SMED:1000492:5128018626,SMED,1000492,5128018626,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1000495:6155796575,RADL,1000495,6155796575,patient,0.0,0.0,,,PhoneBridge
RADL:1000495:9012677218,RADL,1000495,9012677218,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000497:9015197546,RADA,1000497,9015197546,patient,0.0,0.0,,,PhoneBridge
RADA:1000497:8652482901,RADA,1000497,8652482901,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000497:4237822188,RADA,1000497,4237822188,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADB:1000499:2102060066,RADB,1000499,2102060066,patient,0.0,0.0,,,PhoneBridge
RADB:1000499:5123589800,RADB,1000499,5123589800,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1000502:4194396676,ACRB,1000502,4194396676,patient,0.0,0.0,,,PhoneBridge
ACRB:1000502:5139542144,ACRB,1000502,5139542144,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1000503:6159418916,RADR,1000503,6159418916,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1000504:7257238287,RADQ,1000504,7257238287,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1000507:9317586549,RADS,1000507,9317586549,patient,0.0,0.0,,,PhoneBridge
RADS:1000507:6159450264,RADS,1000507,6159450264,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1000508:4789291151,RADK,1000508,4789291151,patient,0.0,0.0,,,PhoneBridge
RADK:1000508:4048213316,RADK,1000508,4048213316,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1000511:2168030961,RADT,1000511,2168030961,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1000511:9376659576,RADT,1000511,9376659576,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADU:1000516:8135983765,RADU,1000516,8135983765,patient,0.0,0.0,,,PhoneBridge
RADU:1000516:9544790099,RADU,1000516,9544790099,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1000518:9372756198,ACR,1000518,9372756198,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1000522:8655159202,RADL,1000522,8655159202,patient,0.0,0.0,,,PhoneBridge
RADL:1000522:4239432786,RADL,1000522,4239432786,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1000524:8655723894,MRB,1000524,8655723894,patient,0.0,0.0,,,PhoneBridge
MRB:1000524:9019823556,MRB,1000524,9019823556,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1000526:4076598639,CIRPA,1000526,4076598639,patient,0.0,0.0,,,PhoneBridge
CIRPA:1000526:9545758235,CIRPA,1000526,9545758235,cell,0.0,0.0,,,PhoneBridge
CIRPA:1000526:9544084090,CIRPA,1000526,9544084090,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1000527:8178767477,GSIA,1000527,8178767477,patient,0.0,0.0,,,PhoneBridge
GSIA:1000527:2148248534,GSIA,1000527,2148248534,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1000531:9545976671,RADU,1000531,9545976671,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1000535:2106031604,SMED,1000535,2106031604,patient,0.0,0.0,,,PhoneBridge
SMED:1000535:2105251129,SMED,1000535,2105251129,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1000538:4197389806,CRC,1000538,4197389806,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1000539:3305414056,RADY,1000539,3305414056,patient,0.0,0.0,,,PhoneBridge
RADY:1000539:4198732475,RADY,1000539,4198732475,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1000543:9316031254,TRI,1000543,9316031254,patient,0.0,0.0,,,PhoneBridge
TRI:1000543:4233776082,TRI,1000543,4233776082,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1000547:4239448603,TRI,1000547,4239448603,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1000551:9313358878,RADG,1000551,9313358878,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1000553:5614949196,ESR,1000553,5614949196,patient,0.0,0.0,,,PhoneBridge
ESR:1000553:5618246713,ESR,1000553,5618246713,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1000554:8173481936,GSIA,1000554,8173481936,patient,1.0,1.0,MRB,MRB,PhoneBridge
GSIA:1000554:2103487190,GSIA,1000554,2103487190,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1000561:4049991220,RADK,1000561,4049991220,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1000563:6154359813,RADL,1000563,6154359813,patient,1.0,1.0,GRH,GRH,PhoneBridge
RADL:1000563:4237581957,RADL,1000563,4237581957,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1000565:9045983565,CIRPA,1000565,9045983565,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1000567:3053235756,CIRPA,1000567,3053235756,cell,0.0,0.0,,,PhoneBridge
CIRPA:1000567:8137130898,CIRPA,1000567,8137130898,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000571:8658986600,RADA,1000571,8658986600,patient,0.0,0.0,,,PhoneBridge
RADA:1000571:4234892689,RADA,1000571,4234892689,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000571:9319376107,RADA,1000571,9319376107,responsible_party_cell,0.0,0.0,,,PhoneBridge
NRAA:1000574:8658197095,NRAA,1000574,8658197095,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1000575:4784697314,GRH,1000575,4784697314,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1000578:7704318225,RADK,1000578,7704318225,patient,0.0,0.0,,,PhoneBridge
RADK:1000578:4047473491,RADK,1000578,4047473491,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1000579:6785843045,RADK,1000579,6785843045,patient,0.0,0.0,,,PhoneBridge
RADC:1000582:5133841763,RADC,1000582,5133841763,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1000586:9312994201,RADS,1000586,9312994201,patient,0.0,0.0,,,PhoneBridge
RADS:1000586:4235690700,RADS,1000586,4235690700,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000587:6153844376,RADA,1000587,6153844376,responsible_party,1.0,1.0,ACR,ACR,PhoneBridge
ACR:1000589:3302364273,ACR,1000589,3302364273,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1000594:4047168261,RADK,1000594,4047168261,patient,0.0,0.0,,,PhoneBridge
RADK:1000594:7708406191,RADK,1000594,7708406191,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1000595:9013944972,MRB,1000595,9013944972,patient,0.0,0.0,,,PhoneBridge
MRB:1000595:6155332565,MRB,1000595,6155332565,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1000596:8133692185,RADJ,1000596,8133692185,patient,0.0,0.0,,,PhoneBridge
RADJ:1000596:9549900481,RADJ,1000596,9549900481,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1000597:9013099552,NRA,1000597,9013099552,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1000600:8178528814,RADS2,1000600,8178528814,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1000603:8136050492,RADZ,1000603,8136050492,responsible_party,1.0,1.0,PMR,PMR,PhoneBridge
RADX:1000606:9722656196,RADX,1000606,9722656196,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1000608:4078427730,RADO,1000608,4078427730,patient,0.0,0.0,,,PhoneBridge
RADO:1000608:9045217761,RADO,1000608,9045217761,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1000612:9373738903,RADN,1000612,9373738903,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1000616:6149251747,CRC,1000616,6149251747,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1000618:9012905473,MRB,1000618,9012905473,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000619:4236603473,RADA,1000619,4236603473,patient,0.0,0.0,,,PhoneBridge
RADA:1000619:8657257255,RADA,1000619,8657257255,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1000620:9043596342,RADU,1000620,9043596342,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1000624:9372869209,RADN,1000624,9372869209,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1000627:8653943140,RADG,1000627,8653943140,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000629:9016835513,RADA,1000629,9016835513,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1000633:7137723150,IAI,1000633,7137723150,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1000637:4239765687,PMR,1000637,4239765687,patient,0.0,0.0,,,PhoneBridge
PMR:1000637:9317458077,PMR,1000637,9317458077,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1000641:9128155478,RADI,1000641,9128155478,patient,0.0,0.0,,,PhoneBridge
RADI:1000641:7067957321,RADI,1000641,7067957321,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1000642:9313901669,PMR,1000642,9313901669,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1000643:4194020132,RADY,1000643,4194020132,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000647:9318167940,RADA,1000647,9318167940,patient,0.0,0.0,,,PhoneBridge
RADA:1000647:9314113857,RADA,1000647,9314113857,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1000648:9043122564,RADZ,1000648,9043122564,patient,0.0,0.0,,,PhoneBridge
RADZ:1000648:9049504107,RADZ,1000648,9049504107,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1000651:6786478230,GRH,1000651,6786478230,patient,0.0,0.0,,,PhoneBridge
GRH:1000651:9122701157,GRH,1000651,9122701157,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1000652:4237297034,RADL,1000652,4237297034,patient,0.0,0.0,,,PhoneBridge
RADL:1000652:6157345920,RADL,1000652,6157345920,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1000656:9314798609,MRB,1000656,9314798609,patient,0.0,0.0,,,PhoneBridge
MRB:1000656:9015864548,MRB,1000656,9015864548,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1000658:7068723765,RADP,1000658,7068723765,patient,0.0,0.0,,,PhoneBridge
RADP:1000658:7066629019,RADP,1000658,7066629019,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1000660:2147773239,RADB,1000660,2147773239,patient,0.0,0.0,,,PhoneBridge
RADB:1000660:2145483729,RADB,1000660,2145483729,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1000662:8653940539,NRAA,1000662,8653940539,patient,0.0,0.0,,,PhoneBridge
NRAA:1000662:9018722688,NRAA,1000662,9018722688,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1000666:7704409373,RADP,1000666,7704409373,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1000669:2142309205,RADM,1000669,2142309205,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1000670:8173976203,GSIA,1000670,8173976203,patient,0.0,0.0,,,PhoneBridge
GSIA:1000670:2143583660,GSIA,1000670,2143583660,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1000672:9544782915,RADE,1000672,9544782915,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1000673:4042355791,RADI,1000673,4042355791,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1000676:7132783829,RADX,1000676,7132783829,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1000678:6782728727,RADK,1000678,6782728727,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1000680:4044788285,RADK,1000680,4044788285,patient,1.0,1.0,ESR,ESR,PhoneBridge
RADK:1000680:7069065631,RADK,1000680,7069065631,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1000684:3302090596,ACRB,1000684,3302090596,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000685:9314514280,RADA,1000685,9314514280,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1000687:7703097930,RADK,1000687,7703097930,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1000691:5618019854,RADU,1000691,5618019854,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000695:6159861171,RADA,1000695,6159861171,patient,0.0,0.0,,,PhoneBridge
RADA:1000695:8656513194,RADA,1000695,8656513194,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1000698:8134422677,CIRPA,1000698,8134422677,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1000702:9549559748,RADE,1000702,9549559748,patient,0.0,0.0,,,PhoneBridge
RADE:1000702:8135905408,RADE,1000702,8135905408,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1000704:2148412175,RADH,1000704,2148412175,patient,1.0,1.0,NRA,NRA,PhoneBridge
RADH:1000704:8177447541,RADH,1000704,8177447541,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1000706:8135710330,RADU,1000706,8135710330,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1000707:9124027915,RADI,1000707,9124027915,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1000708:4195272034,RADY,1000708,4195272034,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000711:4236635950,RADA,1000711,4236635950,patient,0.0,0.0,,,PhoneBridge
RADA:1000711:4234929940,RADA,1000711,4234929940,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1000714:7024412346,WRAD,1000714,7024412346,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1000721:9373730719,RADC,1000721,9373730719,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1000725:7705472985,RADK,1000725,7705472985,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1000726:6158690108,NRA,1000726,6158690108,patient,1.0,1.0,PMR,PMR,PhoneBridge
NRA:1000726:8657160840,NRA,1000726,8657160840,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1000728:5617396482,RADE,1000728,5617396482,responsible_party,1.0,1.0,PMR,PMR,PhoneBridge
RADI2:1000729:9373228543,RADI2,1000729,9373228543,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1000731:9729444467,RADB,1000731,9729444467,patient,0.0,0.0,,,PhoneBridge
RADB:1000731:9729531385,RADB,1000731,9729531385,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1000735:9374005545,ACRB,1000735,9374005545,patient,0.0,0.0,,,PhoneBridge
ACRB:1000735:4192956084,ACRB,1000735,4192956084,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1000735:2163941324,ACRB,1000735,2163941324,responsible_party_cell,0.0,0.0,,,PhoneBridge
IAI:1000738:8173848261,IAI,1000738,8173848261,patient,0.0,0.0,,,PhoneBridge
IAI:1000738:2144402697,IAI,1000738,2144402697,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1000742:9542159887,CIRPA,1000742,9542159887,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1000744:4075616073,RADJ,1000744,4075616073,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1000746:4193760010,RADY,1000746,4193760010,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1000747:7065576308,RADI,1000747,7065576308,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1000750:4783581945,RADD,1000750,4783581945,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1000752:9042515374,CIRPA,1000752,9042515374,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1000753:9042684675,RADZ,1000753,9042684675,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1000755:6785646079,RADI,1000755,6785646079,cell,0.0,0.0,,,PhoneBridge
RADI:1000755:4042316099,RADI,1000755,4042316099,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1000757:4237426599,RADL,1000757,4237426599,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1000759:9317599732,MRB,1000759,9317599732,patient,0.0,0.0,,,PhoneBridge
MRB:1000759:4236470206,MRB,1000759,4236470206,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1000762:5134745600,RADY,1000762,5134745600,patient,0.0,0.0,,,PhoneBridge
RADY:1000762:3305921955,RADY,1000762,3305921955,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1000763:5618625776,RADJ,1000763,5618625776,responsible_party_cell,0.0,0.0,,,PhoneBridge
RASFA:1000765:7134648609,RASFA,1000765,7134648609,patient,0.0,0.0,,,PhoneBridge
RASFA:1000765:7137184563,RASFA,1000765,7137184563,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1000767:9318726721,MRB,1000767,9318726721,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1000769:7134430002,RADX,1000769,7134430002,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1000771:7255589587,RADF,1000771,7255589587,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1000774:8657616371,TRI,1000774,8657616371,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1000777:5125544089,GSIA,1000777,5125544089,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1000778:8175349325,RADS2,1000778,8175349325,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1000779:9548651981,RADE,1000779,9548651981,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1000783:4198661474,RADY,1000783,4198661474,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1000786:4193974245,RADI2,1000786,4193974245,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1000790:6158310109,NRAA,1000790,6158310109,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1000791:9727305269,RADX,1000791,9727305269,cell,0.0,0.0,,,PhoneBridge
RADX:1000791:8177161324,RADX,1000791,8177161324,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1000792:9048531043,RADE,1000792,9048531043,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1000796:4787078107,RADD,1000796,4787078107,patient,0.0,0.0,,,PhoneBridge
RADD:1000796:4789242613,RADD,1000796,4789242613,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1000800:7254273186,RADF,1000800,7254273186,cell,0.0,0.0,,,PhoneBridge
RADF:1000800:7027129313,RADF,1000800,7027129313,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000801:9019334123,RADA,1000801,9019334123,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000801:9015160227,RADA,1000801,9015160227,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADA:1000805:8659282865,RADA,1000805,8659282865,patient,0.0,0.0,,,PhoneBridge
RADA:1000805:4237395277,RADA,1000805,4237395277,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1000807:4047439914,RADI,1000807,4047439914,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1000809:8174216262,GSIA,1000809,8174216262,responsible_party,1.0,1.0,PMR,PMR,PhoneBridge
RADJ:1000811:5615059599,RADJ,1000811,5615059599,patient,0.0,0.0,,,PhoneBridge
RADY:1000815:3303725513,RADY,1000815,3303725513,patient,0.0,0.0,,,PhoneBridge
RADY:1000815:3306679594,RADY,1000815,3306679594,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1000818:9049722768,RADJ,1000818,9049722768,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1000826:4077645247,ESR,1000826,4077645247,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1000829:9729129728,RADH,1000829,9729129728,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1000832:9126838234,GRH,1000832,9126838234,patient,0.0,0.0,,,PhoneBridge
GRH:1000832:7703118548,GRH,1000832,7703118548,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1000834:4042454698,RADK,1000834,4042454698,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1000836:8139823551,RADJ,1000836,8139823551,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1000840:9376828789,RADY,1000840,9376828789,patient,0.0,0.0,,,PhoneBridge
RADY:1000840:6148697725,RADY,1000840,6148697725,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1000843:3308967293,ACR,1000843,3308967293,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1000847:9316926649,MRB,1000847,9316926649,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1000851:5618701413,RADZ,1000851,5618701413,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1000855:9723600201,RADX,1000855,9723600201,patient,0.0,0.0,,,PhoneBridge
RADX:1000855:2146233575,RADX,1000855,2146233575,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1000859:9316578840,RADR,1000859,9316578840,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000861:8659261983,RADA,1000861,8659261983,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1000864:9016162951,RADG,1000864,9016162951,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1000867:5127954702,RASFA,1000867,5127954702,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1000869:3305563285,ACRB,1000869,3305563285,patient,0.0,0.0,,,PhoneBridge
ACRB:1000869:2163432949,ACRB,1000869,2163432949,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1000877:5129327906,RADS2,1000877,5129327906,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1000880:8137117765,RADZ,1000880,8137117765,patient,0.0,0.0,,,PhoneBridge
RADZ:1000880:4072010922,RADZ,1000880,4072010922,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1000884:7133313813,GSIA,1000884,7133313813,patient,0.0,0.0,,,PhoneBridge
GSIA:1000884:8174567129,GSIA,1000884,8174567129,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADO:1000886:8134077931,RADO,1000886,8134077931,patient,0.0,0.0,,,PhoneBridge
RADO:1000886:3055242234,RADO,1000886,3055242234,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1000889:8654946159,TRI,1000889,8654946159,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1000893:6158036552,RADA,1000893,6158036552,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1000897:8179307014,RADB,1000897,8179307014,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1000900:2163910466,ACRB,1000900,2163910466,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1000904:7253547858,RADQ,1000904,7253547858,patient,0.0,0.0,,,PhoneBridge
RADQ:1000904:7028812762,RADQ,1000904,7028812762,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1000904:7757926482,RADQ,1000904,7757926482,responsible_party_cell,0.0,0.0,,,PhoneBridge
PXP:1000907:9045190806,PXP,1000907,9045190806,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1000911:4073267400,RADO,1000911,4073267400,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1000914:2108700318,SAPA,1000914,2108700318,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1000918:7254515251,RADF,1000918,7254515251,patient,0.0,0.0,,,PhoneBridge
RADF:1000918:7253469770,RADF,1000918,7253469770,cell,0.0,0.0,,,PhoneBridge
RADF:1000918:7759044172,RADF,1000918,7759044172,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1000918:7759688663,RADF,1000918,7759688663,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADN:1000920:6147054736,RADN,1000920,6147054736,patient,0.0,0.0,,,PhoneBridge
RADN:1000920:6142858953,RADN,1000920,6142858953,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1000922:2169929782,CRC,1000922,2169929782,patient,0.0,0.0,,,PhoneBridge
CRC:1000922:3306545612,CRC,1000922,3306545612,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1000925:4072421054,RADE,1000925,4072421054,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1000927:5129496093,RADS2,1000927,5129496093,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1000928:8138836209,RADO,1000928,8138836209,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1000929:3057463935,PXP,1000929,3057463935,patient,1.0,1.0,ACR,ACR,PhoneBridge
PXP:1000929:9546251575,PXP,1000929,9546251575,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1000932:2105387785,RADX,1000932,2105387785,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1000934:9015180138,PMR,1000934,9015180138,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1000937:6157618970,PMR,1000937,6157618970,patient,0.0,0.0,,,PhoneBridge
PMR:1000937:4233390971,PMR,1000937,4233390971,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1000941:3304532032,ACRB,1000941,3304532032,patient,0.0,0.0,,,PhoneBridge
ACRB:1000941:5138546552,ACRB,1000941,5138546552,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1000943:9376199264,RADT,1000943,9376199264,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1000945:2144351403,RASFA,1000945,2144351403,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1000948:5124925356,RASFA,1000948,5124925356,patient,0.0,0.0,,,PhoneBridge
RASFA:1000948:2147865556,RASFA,1000948,2147865556,responsible_party,0.0,0.0,,,PhoneBridge
