rccallId:ID(RCCall),campaign_name,skill_name,agent_name,team_name,start_date,pre_queue:int,in_queue:int,agent_time:int,acw_time:int,total_time:int,abandon_time:int,abandon,sla:int,disp_name,hold_time:int,ani_norm,rc_attributable:boolean,tags,:LABEL
593000000175,MRB,Espanol,Christopher Martinez,Team Beta,2025-05-15,206,18,919,30,1173,0,N,1,Resolved,7,2148218891,True,,RCCall
593000000176,SAPA,Inbound Main,David Chen,RCM Offshore,2025-08-29,56,24,564,16,660,0,N,0,Promise to Pay,24,9548179698,True,,RCCall
593000000177,PMR,IAI English,Brandon Smith,Collections South,2026-04-07,255,17,213,61,546,0,N,1,No Answer,47,6143240732,True,First Time Call,RCCall
593000000178,ESR,Inbound Main,Robert Garcia,Team Beta,2025-07-07,229,10,335,31,605,0,N,1,No Answer,8,4044788285,True,Escalation,RCCall
593000000179,TRI,CRC English,Robert Garcia,Team Gamma,2026-04-08,234,23,1044,47,1348,0,N,0,In Queue,40,8659278527,True,Escalation,RCCall
593000000180,CRC,NRA English,Maria Santos,Collections North,2025-12-08,106,21,1143,66,1336,0,N,0,Left Message,15,8177860120,True,First Time Call,RCCall
593000000181,GSIA,PMR English,Michael Rivera,Collections North,2025-09-29,121,10,1150,48,1329,0,N,1,In Queue,37,7755715841,True,,RCCall
593000000182,PXP,SAPA English,Michael Rivera,Collections North,2025-05-21,222,24,1134,2,1382,105,Y,0,Payment Collected,22,,False,Escalation,RCCall
593000000183,NRA,Outbound Collection,Michael Rivera,Team Beta,2025-05-10,62,14,200,37,313,0,N,1,Promise to Pay,11,6156244796,True,,RCCall
593000000184,RASFA,NRA English,Jennifer Lee,RCM Offshore,2025-09-06,123,10,872,117,1122,0,N,1,Payment Collected,20,9725146978,True,Repeat Caller,RCCall
593000000185,GRH,IAI English,Ashley Wilson,Collections South,2026-03-24,176,25,1144,51,1396,0,N,0,Wrong Number,1,7759409099,True,Repeat Caller,RCCall
593000000186,ACR,NRA English,Jerome Viloria,Team Alpha,2025-09-15,267,2,928,32,1229,0,N,1,Disconnected,53,8177645729,True,,RCCall
593000000187,ESR,Espanol,Brandon Smith,PXP - Sagility,2026-04-16,244,24,492,83,843,0,N,0,Patient Refused,11,9316392680,True,Repeat Caller,RCCall
593000000188,NRAA,Espanol,Brandon Smith,Collections North,2026-03-13,210,27,535,19,791,0,N,0,Answering Machine,29,5615524824,True,,RCCall
593000000189,SMED,SAPA English,Brandon Smith,Team Alpha,2025-11-20,225,0,1051,13,1289,156,Y,1,Promise to Pay,41,9044402070,True,Escalation,RCCall
593000000190,NRAA,CRC English,Jennifer Lee,Collections North,2025-11-05,134,10,1104,27,1275,0,N,1,Callback Scheduled,57,4234548231,True,Repeat Caller,RCCall
593000000191,SAPA,SAPA English,Robert Garcia,Collections South,2026-02-08,85,0,1138,29,1252,0,N,1,Disconnected,59,9012563945,True,First Time Call,RCCall
593000000192,NRA,IAI English,Sarah Thompson,Team Beta,2025-12-26,255,3,838,12,1108,0,N,1,Resolved,50,9019367724,True,,RCCall
593000000193,ACRB,Inbound Main,Ashley Wilson,RCM Offshore,2025-05-21,73,28,139,57,297,0,N,0,Patient Refused,35,2163729476,True,Escalation,RCCall
593000000194,SMED,PMR English,Christopher Martinez,Collections North,2025-07-01,267,27,391,81,766,0,N,0,Answering Machine,5,8137772788,True,,RCCall
593000000195,IAI,SAPA English,Brandon Smith,Team Gamma,2026-03-08,143,1,213,3,360,0,N,1,Wrong Number,6,3055841900,True,,RCCall
593000000196,ESR,PMR English,Robert Garcia,Collections South,2025-10-07,66,6,1032,6,1110,0,N,1,Disconnected,57,6156875381,True,First Time Call,RCCall
593000000197,NRAA,PMR English,Jerome Viloria,Team Beta,2026-03-16,110,3,693,61,867,0,N,1,Resolved,6,4199386412,True,Repeat Caller,RCCall
593000000198,IAI,SAPA English,Robert Garcia,RCM Offshore,2026-02-28,143,10,280,62,495,0,N,1,Patient Refused,6,6786177339,True,First Time Call,RCCall
593000000199,IAI,Espanol,Amanda Johnson,Team Gamma,2025-12-09,38,22,205,108,373,31,Y,0,Wrong Number,42,6784866390,True,Escalation,RCCall
593000000200,MRB,Espanol,David Chen,Team Alpha,2025-09-20,190,14,630,22,856,72,Y,1,Patient Refused,2,,False,First Time Call,RCCall
593000000201,NRA,PMR English,Amanda Johnson,Collections South,2025-07-12,59,10,552,62,683,0,N,1,Wrong Number,46,,False,First Time Call,RCCall
593000000202,RASFA,PMR English,Robert Garcia,Team Gamma,2025-05-15,249,1,1011,19,1280,0,N,1,Wrong Number,38,9543559696,True,,RCCall
593000000203,GSIA,IAI English,Jennifer Lee,Team Gamma,2025-07-02,158,29,600,101,888,0,N,0,Callback Scheduled,19,,False,Escalation,RCCall
593000000204,MRB,CRC English,Jerome Viloria,Team Alpha,2026-04-22,111,26,985,15,1137,0,N,0,In Queue,8,4074408579,True,Repeat Caller,RCCall
593000000205,SAPA,IAI English,Nicole Brown,Team Beta,2026-04-07,263,12,756,84,1115,0,N,1,Left Message,54,4192197477,True,First Time Call,RCCall
593000000206,IAI,Inbound Main,Sarah Thompson,Collections North,2025-11-21,128,12,1076,84,1300,0,N,1,Promise to Pay,39,9017782035,True,First Time Call,RCCall
593000000207,SMED,Espanol,Nicole Brown,Team Gamma,2025-05-08,298,7,885,16,1206,0,N,1,Promise to Pay,10,,False,Escalation,RCCall
593000000208,NRA,CRC English,Christopher Martinez,Team Gamma,2026-04-06,280,21,1162,66,1529,0,N,0,Resolved,0,9728026770,True,,RCCall
593000000209,ACR,Espanol,Robert Garcia,Team Alpha,2025-06-10,282,7,927,63,1279,0,N,1,Resolved,55,5126117791,True,Escalation,RCCall
593000000210,RASFA,Outbound Collection,Nicole Brown,Team Alpha,2025-09-04,32,14,599,77,722,0,N,1,In Queue,8,9045955069,True,Escalation,RCCall
593000000211,NRAA,Inbound Main,Jennifer Lee,Team Gamma,2026-03-07,80,6,329,66,481,64,Y,1,Payment Collected,33,6783500189,True,Escalation,RCCall
593000000212,SMED,SAPA English,Nicole Brown,Collections South,2026-01-09,203,24,1173,119,1519,0,N,0,Left Message,27,9375896525,True,First Time Call,RCCall
593000000213,ACRB,PMR English,Nicole Brown,Team Beta,2026-03-28,288,1,342,96,727,74,Y,1,Callback Scheduled,10,7257593854,True,,RCCall
593000000214,ACRB,Espanol,Amanda Johnson,PXP - Sagility,2025-11-05,295,9,671,68,1043,0,N,1,In Queue,8,9014168674,True,,RCCall
593000000215,CRC,Espanol,Jerome Viloria,Collections South,2025-12-02,98,13,1087,29,1227,72,Y,1,Left Message,45,8132185478,True,Repeat Caller,RCCall
593000000216,NRA,PMR English,Robert Garcia,Team Alpha,2025-09-10,138,3,480,32,653,0,N,1,Wrong Number,42,8175047646,True,Escalation,RCCall
593000000217,RASFA,CRC English,David Chen,Team Beta,2026-01-06,231,14,84,87,416,118,Y,1,Patient Refused,25,7134776478,True,First Time Call,RCCall
593000000218,TRI,IAI English,Maria Santos,Collections North,2025-06-02,238,7,702,118,1065,0,N,1,No Answer,0,4197743786,True,Escalation,RCCall
593000000219,ACRB,CRC English,Amanda Johnson,Collections North,2025-09-21,286,17,278,66,647,0,N,1,Payment Collected,38,8174577208,True,Escalation,RCCall
593000000220,SAPA,NRA English,Robert Garcia,PXP - Sagility,2025-09-02,271,18,696,113,1098,0,N,1,Left Message,45,5122796705,True,First Time Call,RCCall
593000000221,GRH,CRC English,Jennifer Lee,Team Gamma,2026-02-21,126,25,875,23,1049,0,N,0,Promise to Pay,1,3057906855,True,First Time Call,RCCall
593000000222,ACRB,SAPA English,David Chen,Team Beta,2026-01-22,100,17,349,57,523,0,N,1,Wrong Number,9,,False,First Time Call,RCCall
593000000223,ESR,CRC English,David Chen,Collections South,2026-03-21,94,0,888,74,1056,0,N,1,No Answer,1,9049739980,True,Escalation,RCCall
593000000224,MRB,SAPA English,Maria Santos,Collections North,2025-05-08,81,23,175,40,319,0,N,0,Payment Collected,7,8653962840,True,Escalation,RCCall
593000000225,CRC,PMR English,Brandon Smith,Collections South,2025-08-09,83,28,510,30,651,0,N,0,In Queue,49,2148632776,True,Repeat Caller,RCCall
593000000226,SAPA,Inbound Main,Ashley Wilson,Team Alpha,2025-12-19,58,15,485,107,665,0,N,1,In Queue,20,7136158177,True,Escalation,RCCall
593000000227,RASFA,PMR English,Nicole Brown,Team Gamma,2025-08-26,115,19,1000,93,1227,0,N,1,Patient Refused,17,6145283281,True,Repeat Caller,RCCall
593000000228,PMR,Espanol,Maria Santos,PXP - Sagility,2026-04-11,91,15,587,108,801,0,N,1,Left Message,17,5617396482,True,Escalation,RCCall
593000000229,ESR,Inbound Main,Christopher Martinez,Collections South,2025-05-24,241,4,151,5,401,0,N,1,Payment Collected,47,8656806868,True,,RCCall
593000000230,NRAA,Espanol,Sarah Thompson,Team Beta,2025-08-19,119,25,471,60,675,0,N,0,In Queue,8,,False,Escalation,RCCall
593000000231,PMR,SAPA English,Sarah Thompson,Collections North,2025-11-29,12,5,891,51,959,0,N,1,Payment Collected,37,9318183096,True,First Time Call,RCCall
593000000232,IAI,PMR English,Christopher Martinez,Collections South,2025-09-15,284,20,422,18,744,0,N,1,Payment Collected,3,9544691981,True,Escalation,RCCall
593000000233,TRI,Espanol,Jennifer Lee,Team Gamma,2025-09-30,100,23,362,29,514,0,N,0,Patient Refused,26,4236113239,True,Escalation,RCCall
593000000234,GRH,Inbound Main,Nicole Brown,Collections South,2025-08-23,27,1,285,72,385,12,Y,1,Left Message,29,6154359813,True,,RCCall
593000000235,TRI,SAPA English,Christopher Martinez,Team Gamma,2026-03-02,284,5,1109,79,1477,0,N,1,Resolved,36,4235514557,True,Escalation,RCCall
593000000236,IAI,IAI English,Maria Santos,RCM Offshore,2025-10-27,36,4,654,45,739,0,N,1,No Answer,30,,False,,RCCall
593000000237,SAPA,CRC English,Jerome Viloria,Team Gamma,2025-06-14,22,0,1020,27,1069,0,N,1,Promise to Pay,20,7256447755,True,Escalation,RCCall
593000000238,CRC,SAPA English,Brandon Smith,Team Gamma,2025-10-17,55,9,1134,94,1292,0,N,1,Left Message,44,,False,Escalation,RCCall
593000000239,PMR,PMR English,Brandon Smith,PXP - Sagility,2025-10-18,198,25,824,31,1078,0,N,0,Callback Scheduled,2,3058039919,True,First Time Call,RCCall
593000000240,IAI,Outbound Collection,Ashley Wilson,RCM Offshore,2025-08-26,31,12,904,104,1051,0,N,1,Disconnected,28,6153480367,True,,RCCall
593000000241,PMR,Outbound Collection,Jerome Viloria,Team Alpha,2026-01-13,234,14,1145,34,1427,0,N,1,Wrong Number,13,9013551093,True,First Time Call,RCCall
593000000242,TRI,SAPA English,Ashley Wilson,Team Alpha,2025-08-05,184,20,566,28,798,0,N,1,Payment Collected,30,7066789756,True,Repeat Caller,RCCall
593000000243,GSIA,Outbound Collection,Robert Garcia,Team Gamma,2026-04-26,136,11,638,93,878,0,N,1,Promise to Pay,40,,False,First Time Call,RCCall
593000000244,ESR,SAPA English,Christopher Martinez,Team Gamma,2026-03-02,202,15,1075,51,1343,0,N,1,Promise to Pay,33,3052830436,True,First Time Call,RCCall
593000000245,CRC,PMR English,Jerome Viloria,Team Gamma,2026-01-11,282,25,1005,119,1431,0,N,0,Payment Collected,11,9728329541,True,Repeat Caller,RCCall
593000000246,IAI,Espanol,Brandon Smith,PXP - Sagility,2026-02-03,271,6,116,111,504,0,N,1,Left Message,54,9043780865,True,Repeat Caller,RCCall
593000000247,CRC,Espanol,Maria Santos,Team Gamma,2025-06-10,202,7,841,96,1146,0,N,1,Left Message,20,,False,Repeat Caller,RCCall
593000000248,IAI,PMR English,Amanda Johnson,Collections North,2025-10-08,89,23,497,6,615,0,N,0,Left Message,44,6149878014,True,Repeat Caller,RCCall
593000000249,ACR,CRC English,Robert Garcia,RCM Offshore,2025-07-08,201,16,712,0,929,0,N,1,Callback Scheduled,42,3304957759,True,Repeat Caller,RCCall
593000000250,PXP,Espanol,Maria Santos,Collections South,2025-05-24,169,9,149,38,365,0,N,1,Wrong Number,57,7252145499,True,,RCCall
593000000251,ACR,PMR English,Michael Rivera,RCM Offshore,2025-11-17,66,13,527,25,631,0,N,1,Resolved,51,,False,,RCCall
593000000252,ACR,NRA English,Nicole Brown,Team Alpha,2025-11-01,190,26,1002,15,1233,0,N,0,Left Message,25,8132153328,True,,RCCall
593000000253,TRI,CRC English,Sarah Thompson,Team Alpha,2026-04-25,163,10,1071,108,1352,0,N,1,In Queue,9,,False,Escalation,RCCall
593000000254,PXP,Espanol,Jerome Viloria,Collections North,2025-12-02,253,0,392,98,743,0,N,1,Promise to Pay,46,4073603255,True,First Time Call,RCCall
593000000255,TRI,NRA English,Amanda Johnson,Collections North,2025-07-09,244,13,359,5,621,129,Y,1,No Answer,9,8658199494,True,,RCCall
593000000256,RASFA,CRC English,Maria Santos,PXP - Sagility,2025-09-03,232,6,874,42,1154,0,N,1,No Answer,32,2106056354,True,First Time Call,RCCall
593000000257,RASFA,SAPA English,Michael Rivera,Collections North,2025-07-16,285,8,1063,105,1461,0,N,1,Answering Machine,0,9042204286,True,First Time Call,RCCall
593000000258,RASFA,CRC English,Brandon Smith,RCM Offshore,2026-02-23,12,12,1015,76,1115,0,N,1,In Queue,12,9017379287,True,,RCCall
593000000259,PXP,CRC English,Jennifer Lee,Team Beta,2025-12-02,39,22,1124,112,1297,0,N,0,Promise to Pay,10,7138696806,True,,RCCall
593000000260,NRAA,NRA English,Sarah Thompson,Team Gamma,2025-11-19,57,0,764,105,926,0,N,1,Answering Machine,23,4238167129,True,Repeat Caller,RCCall
593000000261,CRC,Espanol,Jerome Viloria,Team Alpha,2026-01-26,242,5,1122,75,1444,112,Y,1,Wrong Number,46,,False,Escalation,RCCall
593000000262,IAI,CRC English,Robert Garcia,RCM Offshore,2025-08-09,66,28,215,105,414,0,N,0,Wrong Number,2,2169954031,True,Repeat Caller,RCCall
593000000263,ESR,Inbound Main,Michael Rivera,Collections North,2025-10-02,140,1,540,13,694,0,N,1,In Queue,48,4079137348,True,Repeat Caller,RCCall
593000000264,NRA,Outbound Collection,Nicole Brown,PXP - Sagility,2025-05-04,15,11,1000,118,1144,0,N,1,Promise to Pay,37,2103437598,True,Repeat Caller,RCCall
593000000265,MRB,Inbound Main,Christopher Martinez,Collections South,2025-12-31,94,26,266,42,428,19,Y,0,Wrong Number,25,4074669989,True,First Time Call,RCCall
593000000266,GSIA,CRC English,Michael Rivera,Team Gamma,2025-05-02,193,11,745,104,1053,0,N,1,In Queue,9,9372365451,True,Escalation,RCCall
593000000267,NRAA,Espanol,Jennifer Lee,PXP - Sagility,2026-04-29,112,2,590,76,780,0,N,1,No Answer,10,9046107173,True,Repeat Caller,RCCall
593000000268,GRH,PMR English,Amanda Johnson,Collections North,2025-10-09,174,12,1124,28,1338,0,N,1,Patient Refused,16,9543784182,True,Escalation,RCCall
593000000269,GSIA,Inbound Main,Jennifer Lee,RCM Offshore,2025-05-02,150,10,391,81,632,0,N,1,Promise to Pay,58,9312238580,True,First Time Call,RCCall
593000000270,GSIA,PMR English,Robert Garcia,Team Gamma,2026-04-13,172,7,113,75,367,0,N,1,No Answer,20,2107284343,True,First Time Call,RCCall
593000000271,PMR,Outbound Collection,Brandon Smith,Team Gamma,2025-06-12,222,6,909,22,1159,0,N,1,Left Message,59,6154286406,True,,RCCall
593000000272,PXP,SAPA English,Jerome Viloria,RCM Offshore,2026-04-07,136,0,120,99,355,0,N,1,Payment Collected,32,9373414205,True,,RCCall
593000000273,TRI,CRC English,Jennifer Lee,RCM Offshore,2026-03-02,237,18,899,106,1260,0,N,1,Callback Scheduled,23,8653777340,True,Repeat Caller,RCCall
593000000274,NRAA,Inbound Main,David Chen,Collections South,2025-11-26,36,27,776,53,892,0,N,0,Answering Machine,29,3054028021,True,Escalation,RCCall
593000000275,ACRB,IAI English,Amanda Johnson,Team Gamma,2025-06-29,252,20,704,92,1068,0,N,1,No Answer,20,4786150937,True,Escalation,RCCall
593000000276,ACR,Outbound Collection,Robert Garcia,Team Beta,2026-01-19,20,1,460,41,522,13,Y,1,Promise to Pay,30,,False,,RCCall
593000000277,SAPA,SAPA English,Nicole Brown,Team Alpha,2026-04-09,246,2,255,104,607,0,N,1,Payment Collected,51,,False,,RCCall
593000000278,PMR,Outbound Collection,Amanda Johnson,Team Alpha,2026-02-10,169,24,1035,41,1269,0,N,0,Resolved,2,6153005497,True,Escalation,RCCall
593000000279,CRC,Espanol,Brandon Smith,PXP - Sagility,2025-08-28,190,0,664,117,971,0,N,1,Payment Collected,27,6785033217,True,Repeat Caller,RCCall
593000000280,ACR,IAI English,Christopher Martinez,Team Alpha,2026-04-08,235,23,529,66,853,0,N,0,In Queue,48,3057041228,True,,RCCall
593000000281,IAI,CRC English,Jerome Viloria,Collections South,2025-10-03,283,25,581,64,953,0,N,0,Callback Scheduled,24,4235825035,True,,RCCall
593000000282,IAI,IAI English,Sarah Thompson,Collections South,2025-08-08,197,24,791,98,1110,0,N,0,Answering Machine,32,5617455717,True,,RCCall
593000000283,ESR,CRC English,Maria Santos,RCM Offshore,2025-10-02,198,18,587,69,872,0,N,1,Answering Machine,4,2149278906,True,First Time Call,RCCall
593000000284,RASFA,NRA English,Jennifer Lee,Collections South,2026-01-11,71,23,494,26,614,17,Y,0,Left Message,31,,False,,RCCall
593000000285,ACR,IAI English,Nicole Brown,Collections North,2026-02-28,153,21,907,119,1200,0,N,0,Resolved,50,4078777729,True,Escalation,RCCall
593000000286,MRB,Inbound Main,Michael Rivera,Team Alpha,2025-05-05,217,5,918,38,1178,0,N,1,Promise to Pay,37,9012095360,True,First Time Call,RCCall
593000000287,PMR,PMR English,Jerome Viloria,RCM Offshore,2026-02-25,271,29,132,68,500,0,N,0,In Queue,3,,False,Escalation,RCCall
593000000288,CRC,Outbound Collection,Sarah Thompson,Team Gamma,2025-09-12,101,26,504,89,720,61,Y,0,Payment Collected,6,6782455945,True,Escalation,RCCall
593000000289,MRB,Outbound Collection,Maria Santos,PXP - Sagility,2025-05-27,280,3,294,67,644,0,N,1,Payment Collected,46,8132707728,True,,RCCall
593000000290,RASFA,Outbound Collection,Christopher Martinez,Team Beta,2025-05-21,280,17,1133,77,1507,0,N,1,Patient Refused,53,7136494011,True,,RCCall
593000000291,ACRB,PMR English,Ashley Wilson,Team Alpha,2026-03-27,260,8,873,20,1161,0,N,1,Resolved,16,8136864979,True,Repeat Caller,RCCall
593000000292,NRA,Espanol,Maria Santos,Team Gamma,2025-07-20,100,23,809,58,990,0,N,0,Answering Machine,29,7138462146,True,Escalation,RCCall
593000000293,ACRB,CRC English,Jerome Viloria,Collections North,2026-02-23,100,14,65,58,237,0,N,1,Patient Refused,13,8178406450,True,Escalation,RCCall
593000000294,PXP,NRA English,David Chen,Collections South,2026-02-14,15,8,1087,92,1202,0,N,1,In Queue,49,6782720144,True,Repeat Caller,RCCall
593000000295,PMR,Espanol,Brandon Smith,PXP - Sagility,2026-03-31,34,23,730,10,797,0,N,0,Callback Scheduled,18,3303710966,True,First Time Call,RCCall
593000000296,MRB,Outbound Collection,David Chen,Team Gamma,2025-08-30,198,11,1179,7,1395,0,N,1,Payment Collected,30,4232818133,True,Repeat Caller,RCCall
593000000297,GRH,IAI English,Brandon Smith,Team Beta,2025-11-13,96,9,358,95,558,0,N,1,Resolved,16,9547365714,True,First Time Call,RCCall
593000000298,IAI,PMR English,Jerome Viloria,Team Alpha,2025-11-17,223,19,936,81,1259,0,N,1,Disconnected,15,,False,Repeat Caller,RCCall
593000000299,GRH,Espanol,Robert Garcia,Team Beta,2025-08-11,298,8,194,109,609,0,N,1,Answering Machine,16,9547992119,True,,RCCall
593000000300,NRA,SAPA English,Sarah Thompson,Collections North,2025-08-15,152,7,90,38,287,151,Y,1,Answering Machine,55,8176939512,True,Repeat Caller,RCCall
593000000301,TRI,NRA English,Amanda Johnson,Team Alpha,2026-02-12,123,14,228,58,423,0,N,1,Disconnected,34,3055728308,True,First Time Call,RCCall
593000000302,NRAA,PMR English,Jennifer Lee,Collections North,2026-03-06,77,9,1190,102,1378,0,N,1,In Queue,3,2103471034,True,First Time Call,RCCall
593000000303,PMR,NRA English,Christopher Martinez,Team Beta,2025-11-20,88,22,434,53,597,65,Y,0,In Queue,53,4049492317,True,Repeat Caller,RCCall
593000000304,TRI,IAI English,Sarah Thompson,Team Alpha,2025-12-13,12,9,179,52,252,0,N,1,Wrong Number,6,6789372331,True,Escalation,RCCall
593000000305,ESR,Espanol,David Chen,Collections North,2026-03-19,11,24,382,96,513,0,N,0,Answering Machine,1,9318571969,True,,RCCall
593000000306,TRI,Espanol,Nicole Brown,Collections North,2026-01-10,116,17,366,0,499,0,N,1,Payment Collected,13,,False,,RCCall
593000000307,SMED,CRC English,Jerome Viloria,PXP - Sagility,2025-10-12,11,5,669,72,757,0,N,1,Left Message,18,4198407708,True,First Time Call,RCCall
593000000308,NRA,NRA English,Robert Garcia,Team Gamma,2025-07-24,276,23,443,78,820,0,N,0,Payment Collected,4,2148412175,True,Repeat Caller,RCCall
593000000309,PXP,Outbound Collection,Michael Rivera,Team Beta,2025-09-14,229,24,936,70,1259,0,N,0,In Queue,42,7702259439,True,Escalation,RCCall
593000000310,NRA,Inbound Main,Ashley Wilson,Collections South,2025-10-04,95,29,463,66,653,0,N,0,In Queue,12,9126580595,True,,RCCall
593000000311,GSIA,PMR English,Christopher Martinez,Team Alpha,2025-06-15,87,2,475,41,605,0,N,1,Left Message,20,6155237150,True,,RCCall
593000000312,NRA,PMR English,David Chen,RCM Offshore,2026-04-19,265,22,865,75,1227,0,N,0,Promise to Pay,37,2107121721,True,First Time Call,RCCall
593000000313,PXP,CRC English,Amanda Johnson,Team Beta,2026-03-22,240,28,350,67,685,0,N,0,Callback Scheduled,28,2147664557,True,First Time Call,RCCall
593000000314,ACR,Inbound Main,Christopher Martinez,PXP - Sagility,2025-05-12,297,24,330,89,740,0,N,0,In Queue,50,7132925938,True,Escalation,RCCall
593000000315,CRC,Outbound Collection,Jerome Viloria,PXP - Sagility,2025-12-04,235,16,794,42,1087,0,N,1,Callback Scheduled,49,2148355694,True,,RCCall
